gene,GSE16561_log2FC,GSE16561_pvalue,GSE16561_padj,GSE22255_log2FC,GSE22255_pvalue,GSE22255_padj,GSE37587_log2FC,GSE37587_pvalue,GSE37587_padj,meta_padj,TRI
IL4,0.0326580790817307,0.7441488443754389,0.9215452672651632,-0.0156427500000009,0.8327385827042499,0.9446478343568586,-7.591176470588238,0.0486881773568889,0.2842957056748736,0.36856227047342544,0.004174986917376821
LIFR,0.0700929563223684,0.459927692130637,0.8617845839468624,0.0501274,0.0552823311275836,0.4442635148966182,-3.0176470588235134,0.3979911120045749,0.7255974166135859,0.7480626008910902,0.0016596422228704352
CHRNG,0.0499469079035087,0.6056385370587767,0.9038924964709308,0.0980920000000002,0.0786529218045719,0.4763797900431335,9.561764705882382,0.0251229727823405,0.2081770876976056,0.227594736019999,0.005258768875781511
UBE2G1,-0.075990757889423,0.1918761745149017,0.529523431595929,-0.0019625000000029,0.9761645570706412,0.9914533279261476,29.93235294117642,0.1815424893465188,0.5250536208980783,0.36051617746581177,0.016462162672663237
ST3GAL3,-0.0407773899663461,0.6358232766685779,0.9064642304759116,0.0656681875,0.0153586588325103,0.3825038043684317,-5.65147058823527,0.460452749923915,0.7713716393502075,0.8576108415322703,0.0031081896016038448
GALNT5,0.0518753402609649,0.5926361097116,0.902807958958358,0.0501671999999993,0.1198850544499497,0.5205499753409333,5.202941176470603,0.0708599052534614,0.3407742926314601,0.3985790134437583,0.0028615078871908613
RPL7,0.1327879290535116,0.6484260194175746,0.9071843481444054,0.0724981666666639,0.0212375917041815,0.3860224288049543,-699.3264705882352,0.1730466358801091,0.5155291072955104,0.6257609816137714,0.38461480601766895
HAAO,0.0811395292464912,0.3207018252498236,0.7339219060559141,0.1232055,0.0322718792807448,0.4122817187205805,4.823529411764667,0.3264522583211824,0.6757076503328873,0.6087454837136859,0.0026528394205726185
MYO6,0.0134376442916666,0.8752974561228822,0.9541137712689748,0.0268223333333335,0.8167137056221927,0.9389656603731212,-1.5264705882352985,0.6598059794060139,0.879608814714162,0.958318192758635,0.0008395266215104902
PPAPDC3,0.0359871500833333,0.6763489626267554,0.9097344946276869,0.1324250000000004,0.0548867338756107,0.4435313376862813,0.6823529411764753,0.8901872457209936,0.9642832135999266,0.9620336067688299,0.0003752797229102784
L3MBTL4,-8.799066885964088e-05,0.999242489433174,0.9995436021315116,0.0403627499999981,0.5599199019956465,0.8141637235340843,3.773529411764685,0.2416933801235001,0.5944411064940905,0.8167989813252868,0.002075361571094316
TAF10,-0.0788522508751393,0.2935988270662149,0.6995164589602011,-0.0162513333333347,0.7122792421678988,0.8921101238117618,287.32352941176487,0.0122606906277865,0.1387781072729647,0.09244666325127933,0.15802187987545202
FGFR1OP2,0.1061675972894737,0.3935701492286675,0.8153884289995705,-0.0114765714285729,0.8252829394262271,0.9420406493943042,-80.44411764705882,0.0630125261428961,0.3204443975968499,0.3000309018465908,0.04424256767809894
NFE2L1,0.1240828972280701,0.0181835449806333,0.0848054479286438,-0.0980099999999986,0.1600917887040131,0.5561715814083519,0.7000000000000455,0.9701581941831352,0.9908821338318352,0.24851985178335112,0.0003849852329855666
COMMD1,-0.1355685890153508,0.0339343635706323,0.1406396496209445,-0.0147945000000007,0.7454207854095183,0.908586012689484,136.6941176470591,0.0358802947947923,0.2478764590453971,0.04414323112900846,0.0751788810430087
ELAVL3,0.0829423298910256,0.3769802881646232,0.7996077102635571,0.0679851666666664,0.0182966392443403,0.3860224288049543,13.222058823529435,0.3030398983827734,0.6536328412486135,0.6303415391279169,0.00727185342389288
CNOT3,0.1551888042675439,0.089205011621305,0.2982034602990152,-0.1217204999999985,0.2071894693048901,0.5935509303961107,35.61176470588231,0.1659472593940507,0.5063911933332973,0.2237695709700623,0.01958571933188627
CASP8,0.1582761816690705,0.0237149879322292,0.1050798700281594,-0.0075028333333317,0.9275199060618587,0.9785196861502508,-28.88970588235304,0.3299746655895611,0.6776064970148767,0.1514061407859809,0.015888728785716368
GSTK1,-0.2631923379342105,0.003475496457526,0.0223475263743492,-0.0660165000000008,0.1799647056600221,0.5703785487698794,331.285294117647,0.5187525457681879,0.8105641602407009,0.05810792829684571,0.18219992305795146
MT1M,0.0531937948114035,0.5898238210461586,0.9021455609198082,0.0144424999999999,0.6896719211593834,0.883965606842855,2.141176470588249,0.5008997229244594,0.7987206101826554,0.8598470944809125,0.0011776018891322525
RGS14,0.134085601180602,0.0490389853273998,0.1879189787840546,-0.0126413333333346,0.869398512761845,0.9593102680403588,16.9911764705883,0.4169171522034337,0.7412754533911744,0.2693237193392303,0.009344788617468413
CLDN6,-0.0044657743048245,0.9593956753316312,0.9830332394165116,0.0493562500000015,0.1792391777674473,0.5697720379210357,-0.997058823529386,0.7746672983742332,0.9270188459085306,0.9818956122488413,0.000548361319252501
KIAA0513,0.3944242336722408,0.0006100126615532,0.0053287816579631,-0.0352817500000011,0.6953763716316772,0.8850541253353374,-60.62941176470599,0.6332287132763597,0.8663061594492453,0.02016756150468882,0.0333448974485881
CD40LG,-0.4708938099758772,2.4771408321111685e-07,1.0576037288994245e-05,0.0609769999999985,0.6264999995489478,0.8499213986074151,56.36764705882348,0.062601020782083,0.3191886204038437,1.1040854039403926e-05,0.031001016765411338
RARA,0.2151188151816239,0.006656163187155,0.0374811428325044,0.0419517999999996,0.658470026898162,0.8682388299060373,-42.58921568627511,0.5080180541615951,0.8043720156400739,0.08873463186768747,0.023423170176645868
NCAM1,0.047325789874017,0.5730726172116304,0.9003416578329011,-0.107394499999998,0.1654929755509755,0.5605082514579263,-4.04411764705884,0.5583968491038749,0.832949308845679,0.8752050638178395,0.0022241793922484114
NIPSNAP3B,0.0447036585250836,0.566252093285682,0.9003416578329011,-0.01562375,0.8205604795639425,0.9403417751346008,8.726470588235259,0.0787905767260016,0.3583687725151875,0.41103878557643286,0.004799374732218896
MON1B,0.0838458029232456,0.3094328208095568,0.7193012945919636,-0.1293628333333352,0.0652104333465368,0.4629994502097348,-7.950000000000045,0.7574443117916586,0.9206478498031204,0.8095021030277102,0.0043723322889072476
KIF6,0.0559631150307017,0.4485182464817231,0.8545106521642918,0.0465439999999994,0.1722309277729515,0.562759446903589,8.735294117647072,0.2296612505378746,0.5814766143251425,0.6048535592601134,0.004804227487256556
SSTR5,0.0704863305438596,0.5002401565882544,0.8803431145366258,0.0288354999999995,0.6921445221508182,0.8840614776296668,-3.1823529411764757,0.3826124309004207,0.7163652911598883,0.75959952823759,0.0017502269835729272
PTPN11,0.2844622438618421,8.459425775976988e-05,0.0011044666219608,-0.0189669999999999,0.709701467267195,0.8905137102980357,-258.3852941176472,1.6616867776028029e-07,0.0004299748612167,6.644635311134172e-08,0.14210646093702872
MST1R,0.0476380838530701,0.629672510257949,0.9043582034835096,0.0680740000000001,0.0960238771005374,0.4948625318369057,2.3294117647058386,0.4045669541205495,0.7316909795395966,0.828608580941753,0.0012811273299350556
PTPN22,0.0519707612270299,0.2860629725809754,0.688028743754763,-0.0156022500000005,0.8364070629788802,0.9460612473152374,-45.19607843137254,0.1254183044497026,0.4453937460621904,0.3665738261708692,0.024856889692763957
EDA,0.0344730828740918,0.7069480298022036,0.913353718111014,0.0421527500000014,0.1325595048147134,0.5268876468531549,-0.3564705882352825,0.8437564684896716,0.9549753534950528,0.961506680236954,0.00019605130352036185
ZBTB16,0.1868357409946581,0.1320112156288475,0.4001015569778218,0.0427391249999997,0.797856394410134,0.9297005006562316,-46.04607843137262,0.4731010530019222,0.7810344263146455,0.48633931196596686,0.0253243717613893
PPAPDC2,-0.1174381067591973,0.0471701120131717,0.182124090523668,-0.1798740000000016,0.44472264888792,0.7478596593898502,-53.08235294117645,0.0145471379126157,0.1539930825133992,0.029968472239592998,0.02919417430639938
ATP6V1F,-0.275078297774359,0.0006131286344984,0.0053489632121359,-0.0079350000000015,0.8554909787347568,0.953914109475991,262.1000000000013,0.2380517698369559,0.5918089121690884,0.010071694917398287,0.14414947080787277
TM6SF1,0.3988766166359649,0.0001546829936839,0.0017479836511794,-0.0532095000000012,0.7094398724485611,0.8902695989388522,-70.13235294117612,0.4393413562291918,0.759058610821594,0.0058626013476525225,0.03857131462411846
ZAR1,0.0332412670767543,0.7186049277187749,0.9169703362162176,0.0547059999999999,0.1915575227244123,0.5793851450420836,2.350000000000051,0.483109077442744,0.788436864587605,0.8920038336828517,0.0012924504250229178
IQCB1,-0.2050306726009615,9.816180792110548e-06,0.0002005219208579,-0.030852750000001,0.6631978169012998,0.8707401159609405,-5.229411764706015,0.7100938386533396,0.9005368345492136,0.0011166948925628774,0.002876066152303825
RAB6B,0.1167838482697368,0.1025458413252079,0.3335287708042548,0.1341855,0.0587164020874645,0.4493951519711117,7.891176470588277,0.5139069028044712,0.8080113505550939,0.44777279976742107,0.00433998058865636
WDTC1,0.0313227073768115,0.7025266781905427,0.9115883848037404,0.020889666666668,0.7133230828183468,0.8923595151368012,10.45588235294116,0.0316574711388434,0.2328797239787056,0.28237074772150467,0.0057505147195949504
BOLA1,-0.0323542736403508,0.6268008411034958,0.9038924964709308,-0.2002500000000013,0.1709793381412929,0.5613034795862677,-4.520588235294156,0.3668087459329089,0.704132792901137,0.8057922010169573,0.0024862281642805987
IRAK2,-0.0511128152850877,0.3084077002709329,0.7184276217890259,0.1274681666666657,0.3821042446939147,0.7097261715971759,-1.4323529411764753,0.9371073504060032,0.980455125730586,0.855898862121767,0.000787763901109073
KIR2DS3,-0.0797126779476031,0.4104837783973522,0.8286763052845106,0.1877245000000016,0.3121022143336798,0.6597823916450566,8.420588235294133,0.3323899861843633,0.6787323907761473,0.6744949316666948,0.004631145890914318
SLC22A9,0.044214182625418,0.6637233188683123,0.907968965636938,0.0888197499999994,0.109698047978993,0.5114726003365883,2.861764705882337,0.2521920548256246,0.605908990147899,0.7267156340068529,0.001573910217205588
SDF2,0.1790725373859649,0.0339365444634362,0.1406396496209445,-0.1230965000000026,0.0682274537029259,0.4645871442973195,-119.22647058823532,0.2011742281035902,0.548527794340528,0.1387215676769741,0.065572043653508
CDC37,-0.0968086047214912,0.231393252126972,0.601849089469527,-0.0329934999999963,0.5407383234161867,0.8025729423015601,-198.91176470588107,0.744738723779413,0.9146248403328372,0.7338191578756709,0.1093972743983698
TOR1AIP1,0.5092407984627194,1.1581576144974734e-05,0.0002251539795797,-0.1499337999999994,0.0584857167696105,0.4493951519711117,-344.2882352941174,0.0104268488231846,0.126436254497028,5.353618419077193e-05,0.18935126639840966
EXOC7,-0.0947632638076922,0.1044027790970385,0.3382772330040209,-0.037806999999999,0.3060012678338645,0.6559235808317593,81.42499999999995,0.0036842694865489,0.0692080686418141,0.020109802995416252,0.04478203227978244
LEMD2,-0.1352785035592105,0.0652335333988692,0.2347346494499149,-0.0840859999999992,0.2274110840035648,0.6055947721282954,-104.5029411764706,0.009161220771465,0.1171894888280472,0.0274520318999094,0.057474413080711266
SENP5,0.077371837354515,0.2775181478779991,0.6750111682586688,-0.0262221666666668,0.46425347419706,0.7582235707735009,-9.235294117647072,0.1714045073253659,0.513413645990073,0.4248793119314639,0.005079216939389086
LRP5L,-0.3754539717268673,0.0001559259934122,0.0017545638479054,0.0862685,0.3398025381896061,0.6798098692303135,-84.0441176470589,0.0304579812342454,0.2272028510271413,0.0008478874514485388,0.0462224917334532
MNT,0.1130788796710526,0.0659569125362047,0.2363767569920989,0.0017797500000016,0.96562868139617,0.9892631333443522,130.35588235294108,0.0155663296419369,0.1599844032950145,0.03955967678535386,0.07169298534097554
PDIA6,-0.0214956800942982,0.7245072582426111,0.9170645733980352,-0.1865409999999983,0.0025458365172312,0.2824331390984557,61.18823529411759,0.0122605042704626,0.1387781072729647,0.1641733337013771,0.033652238600971426
MLC1,0.0170072032686965,0.8433925466505969,0.9431563220567032,-0.1880155000000014,0.2464714185510284,0.6173509288352027,0.5294117647058556,0.8331740686683174,0.9512912054914888,0.9779563976514798,0.00029116530225795794
PTGFRN,0.033268021076923,0.7293288299680301,0.9176163924862344,-0.0845672500000018,0.2400216858877572,0.6130092899179347,5.19117647058826,0.2047202970650784,0.552607461766642,0.6965433669254544,0.00285503754714069
ADRBK2,0.0828305908815789,0.3136980552752901,0.723390548444825,-0.1053761666666686,0.2332621735760779,0.6099360261408356,-3.5794117647058954,0.4620594629203699,0.7728487650028537,0.6884405117557457,0.001968600960266411
ZNF273,0.0124930297660256,0.8861186583240903,0.9573818072925898,-0.0665645000000001,0.5211021424172586,0.7928893612110509,-2.7779411764705912,0.3035232105455707,0.6537791261891196,0.8404668782914231,0.001527809044348086
MTF1,0.5492669541204014,5.494266816970133e-10,1.0767301676016346e-07,-0.1031243333333318,0.1733747624616635,0.5640160567804894,44.85882352941167,0.6016645728748454,0.8526952928415197,6.960012288114893e-07,0.024671406611325497
FOXA2,0.0256321906730769,0.7906057711996864,0.9271248103112072,0.0251208333333337,0.527511682657727,0.7959822308291855,0.6568627450980102,0.717239783258987,0.902873515558668,0.955680614200207,0.0003612606528015427
VAX2,0.0535808238442982,0.5206740860232375,0.8870298324629905,0.1699379999999992,0.018307132942031,0.3860224288049543,9.585294117647038,0.0428434531427187,0.2669523091642513,0.2828778765000696,0.005271709555881838
MICA,-0.0679662456381579,0.2427509694050276,0.6216484805708692,-0.1192834999999981,0.1594102297251591,0.5560250355339429,-4.54411764705884,0.5998103860093682,0.8521169656795429,0.6894387909368868,0.002499168844380941
TSPAN32,-0.233597042068376,0.0036490576721222,0.0233167409867368,0.0259397499999991,0.7164021602394701,0.8945258495072113,-117.47843137254928,0.2697507809157722,0.6233468271840626,0.03842370479924457,0.06461065896105264
RAD9B,0.0422796635416666,0.6621348859262808,0.9079047528437916,-0.04470075,0.2258776933235627,0.6042744188201382,3.282352941176498,0.2816652232670791,0.634212452864215,0.7525482629116875,0.0018052248739994455
AEBP2,0.0395061155482456,0.348787478314874,0.7678992102578175,0.0757460000000005,0.2325040441800533,0.6090330831767111,-25.87058823529418,0.0092001040929457,0.1174605597558976,0.08567038636748593,0.01422827777033963
RAB4A,0.0436282274102564,0.4014195103897807,0.8217774065611331,0.0225101666666676,0.7883425517848028,0.9260702362146732,-29.2617647058824,0.2037907140248858,0.5516021785597822,0.5492883850021915,0.016093353289803193
ITPKC,0.088128270991228,0.2175924527470136,0.5764550254538802,0.0067920000000007,0.9301228304071898,0.97936859039266,-8.247058823529386,0.2707033278395694,0.6248122187106221,0.4730787796438572,0.004535708375174182
FAM63B,0.175701246981048,0.2519806647566842,0.6387551100876772,-0.0636078749999997,0.431953378664472,0.7407936722256349,-0.9088235294117908,0.9781847440398096,0.993238724799332,0.8207042636209281,0.0004998337688762008
GUCY2D,0.0294241899144736,0.7638362266285216,0.923024243631166,0.0706024999999979,0.2093894399179365,0.5955430760725997,2.214705882352945,0.5530681394377481,0.8306410269520124,0.9213818272658422,0.0012180415144458542
ATAD3A,-0.043109906877369,0.4940500384498635,0.8782540296824428,-0.0533529999999995,0.3373712506617192,0.6779079095469595,11.644117647058865,0.0383953902074942,0.2567039230488969,0.2588566550674786,0.006404019064662877
SPACA4,0.0857058214210526,0.3410577722440084,0.7588078250428861,0.023835,0.5717926027212994,0.8209348353312249,4.167647058823548,0.3654245482106716,0.7032941632130344,0.6534280256243433,0.002292117962775273
TIMM17A,0.060888996236842,0.4247595079169939,0.8389173119221552,-0.051279749999999,0.3338644172260651,0.6755641164168992,3.905882352941177,0.4135898000694676,0.7388195029358794,0.7386511787283206,0.0021481528966588205
POPDC2,-0.0141296084364035,0.8484490950283459,0.945217489828722,-0.0686200000000001,0.2930443853022701,0.648507224673924,-2.691176470588232,0.5421168815311679,0.8239729799646117,0.932687737466743,0.0014800902864780259
IGSF1,0.0123105676127136,0.9018939250587844,0.9625465773770236,0.0798387500000004,0.0528365026146067,0.4401169111915898,-2.9833333333333485,0.2603140061343993,0.6132523796248742,0.8098845439741184,0.0016407703977241023
SLC38A6,0.0402990063114035,0.5563861622621531,0.8976693174254198,-0.1136519999999992,0.3463887319818097,0.6848426664803157,-13.261764705882284,0.4457926425285092,0.7630829840780644,0.8221490468867754,0.007293690821562177
IL15,0.2070375195587606,0.0007115738424839,0.0060372380067108,-0.1742237499999985,0.1723097179016071,0.5628360231974265,-79.1058823529412,0.0010929514000851,0.0330861475055183,0.00021639570997502135,0.0435065664973913
GEMIN8,-0.1428565966381579,0.0286472668302544,0.1225599594479762,-0.1163213333333326,0.1347747135999709,0.5299196467812892,9.652941176470565,0.1751000229577559,0.5171525259929773,0.11440114739342538,0.005308914011170355
ARL4D,0.0136982699846491,0.893807272448865,0.9586647986889016,0.0301972499999996,0.4897264861565019,0.7741093345052733,-4.538235294117641,0.3463184656217266,0.6899349717217235,0.8684937320948656,0.00249593367435584
CCT7,-0.1627050973322649,0.0043324459167729,0.0268563104028528,-0.1018889999999999,0.0200271418887639,0.3860224288049543,236.74901960784337,0.0013246604395819,0.0368738811672296,0.0009696532234612301,0.13020696638974877
TMEM130,0.0663105625877193,0.5317410524908637,0.8925989500598848,0.0209644999999993,0.627578866885286,0.8503053259696762,-4.947058823529432,0.0553288420637525,0.301264046507356,0.32931483945745404,0.0027207779910995112
CHD5,0.0114934137763157,0.9063190857726366,0.9638760437358164,0.100094250000001,0.0036324091385624,0.2838137620925788,-4.511764705882342,0.1342910090592343,0.4597626463312967,0.6466182654188871,0.0024813754092429387
PPP1R13L,0.0541066135043859,0.4832261473998237,0.8739972806161229,0.1360554999999994,0.0317473944091255,0.4111793687559414,0.2647058823529562,0.9404029985433487,0.981047478635456,0.9307447493387138,0.0001455826511289946
PWP1,-0.3081625139342105,0.0005642832790408,0.0050050456774243,-0.0418976666666672,0.4666618960643394,0.7590948243310325,79.06176470588218,0.1447104324014487,0.4775155030813516,0.006704959194723096,0.043482302722203034
MMP26,-0.0031798896622073,0.9764568805005134,0.990547702053704,0.0814164999999995,0.2616311136497009,0.6269793265386725,8.761764705882314,0.0049624962790243,0.0820125395475717,0.11185959172347114,0.004818785752369426
ENTPD6,-0.2240431858026315,0.0002507748234611,0.0025930428464988,0.0169178333333333,0.6188390526345484,0.8462353183194165,74.11176470588259,0.0058457472054744,0.0893208646654657,0.0003516307997112204,0.040759907146091214
BRE,0.0610514465188034,0.3341185197017354,0.7515544137895381,-0.0286860000000022,0.4235414886060403,0.7339838013196298,52.116666666666674,0.0169529807278861,0.1664953240420655,0.12309603146900358,0.028663067227280684
ITPA,-0.2099871742708333,3.887479232145491e-06,9.471183347601436e-05,-0.0590659999999978,0.2866599970151763,0.6438860138771564,21.04558823529408,0.2697452845526006,0.6233468271840626,0.0002709164043868124,0.011574629557260664
IQGAP2,0.3660491829166666,1.3107414671512971e-05,0.0002458195649835,-0.0673587499999994,0.3302450698175838,0.6734747407522467,-79.70882352941192,0.052705222767726,0.2944031531441272,0.00019814061273268962,0.043838171424962956
TTN,0.0281730087905982,0.7661063317702196,0.9230858973712276,0.0649277999999986,0.0452535896486473,0.4327670459729463,-0.072058823529403,0.963523129165188,0.9886642718714116,0.9814287502197951,3.9630832807330346e-05
CCL26,0.0675295213143812,0.4794927139759336,0.8713459355283854,0.063072,0.2264130602659604,0.6042744188201382,3.744117647058801,0.2411886704681225,0.594055356719319,0.6334936799480495,0.002059185720968872
CABYR,0.0051491829846491,0.9506513368353052,0.9798748991227436,0.0229892500000006,0.5032233566694893,0.7827360479211681,-5.588235294117624,0.0394117444848783,0.2585519482560349,0.3757046835195419,0.003073411523834143
MUC13,0.1161341425307017,0.1796107829437751,0.505284259988541,0.0278497499999996,0.518297721531331,0.7913024199716009,-2.2205882352941444,0.6206856883018068,0.8603822227472957,0.624220487117884,0.0012212766844709555
SLC6A8,0.430315771868421,0.0489755519830956,0.187730190309337,0.3106736666666663,0.0776377618663884,0.4754322016490482,61.2058823529411,0.6352776666403134,0.8670178700431782,0.33952863645500636,0.033661944111046685
CMTM8,-0.262427651122631,0.0772262088308774,0.2673819037435178,0.0869409999999994,0.3498204455215583,0.6874228023731318,-32.73235294117649,0.6846681626611172,0.8887500111266315,0.4483746378086729,0.01800210360460544
UGT2B4,0.0453536666469298,0.6619700149100662,0.9079047528437916,0.0346270000000004,0.2261204141618463,0.6042744188201382,-1.032352941176498,0.8097555194559652,0.9441399179415016,0.9482369241664392,0.0005677723394030618
SLC27A3,0.1271563934649123,0.1065213333473339,0.3431320388612082,-0.1705474999999996,0.0491605240860515,0.436813674240112,-119.83529411764698,0.0516003726599563,0.2916772022898684,0.12083277176189013,0.06590688375110461
PSTPIP2,0.4650987713132664,0.0003056334571937,0.0030285082422528,-0.0529279999999996,0.5801313189972394,0.8252842000475153,-44.10882352941189,0.6796601209971664,0.886147592949762,0.012994902273887882,0.024258922433126825
STT3A,-0.1780560009364035,0.0016657141807794,0.0122062690926801,-0.3602194999999994,0.0006446823403582,0.2090473860600033,49.60882352941189,0.0910285197062394,0.3794903248538295,0.01035039419361295,0.027283806406584652
LDHAL6A,0.008385002120614,0.9184752171866268,0.9681660609059908,0.075296999999999,0.2124885808005212,0.5976713040496285,23.89411764705889,0.0223204512595389,0.1932580878109873,0.2695737040927748,0.013141260641909869
ACTN2,0.0768866505767544,0.3034118611263819,0.7124142691487356,0.1053801249999994,0.000939445471921,0.2090473860600033,-1.817647058823468,0.8747298577126474,0.9611790262761696,0.837787717335885,0.000999667537752339
CDKL3,-0.0332334382105263,0.6808219753134859,0.9097344946276869,-0.0677673750000007,0.0361523508878484,0.4197981469437374,-5.517647058823542,0.2534149743873113,0.6074633043219841,0.7340459647299551,0.0030345894835330997
TATDN1,0.0776917982785087,0.6259483505637815,0.9038924964709308,-0.0278624999999994,0.7311445736621844,0.9011635851319796,-76.23235294117649,0.0614759531600546,0.3163867077748857,0.3806490154429217,0.04192618594013552
SULT2B1,0.0610586871912393,0.3844259836879667,0.8074969787403289,0.0424849999999992,0.3869421250078664,0.7114335165916578,-4.960784313725583,0.3328614173039101,0.6787323907761473,0.6600209988200194,0.002728326721158091
CALML5,0.0635207478361204,0.4410284320682804,0.8490615809374383,0.1101539999999987,0.1474295047848002,0.5415428759051704,-1.970588235294088,0.5850980599818204,0.8451284600863584,0.8310396621406796,0.0010837819584046597
LTA,-0.5080229671732456,8.463094445718712e-06,0.0001778053291934,0.0422459999999995,0.6870671166239803,0.8827167077439004,12.24117647058847,0.7964187955567695,0.9390683569312482,0.0010897757107873503,0.006732388822209475
OR2H2,0.141863105247807,0.0685352265611941,0.2435137110729291,0.0477635000000011,0.3870609823661798,0.7114335165916578,-4.285294117647084,0.5921782742168598,0.8491419388745647,0.39144570633103615,0.0023568213632770476
PIAS4,0.2225211260263158,0.0079741253591167,0.0435542725291455,-0.1388999999999995,0.0533415436628373,0.4401169111915898,-43.38235294117635,0.6643202415140822,0.8813563481405209,0.11806718430986451,0.02385937893502825
TAOK3,0.0456499100964911,0.6397533151551312,0.9066589936846208,-0.0114020000000003,0.7945927001936469,0.92820634397645,1.3735294117647072,0.6609203525629026,0.8800634069860407,0.9213818272658422,0.0007554122008581853
KRT14,0.0265703199141583,0.801773758763799,0.9307529261117086,0.0679480000000003,0.3300934217099478,0.673268886860935,-1.7352941176470438,0.5415340841631127,0.823510757612251,0.9250022664202177,0.0009543751574011243
