gene,log2FC,t_stat,p_value,p_adj
OSBPL7,43.895588235294156,-3.6446643470287277,0.0005284644904862443,0.021791774859243326
ZNF275,85.37058823529395,-3.680277633986722,0.0005316116285579151,0.021853681746105254
DIAPH3,-14.062745098039215,3.677586992417524,0.0005348398030780981,0.02191852748540428
FAM19A2,-30.9735294117647,3.734817385240251,0.0005374313353303014,0.021956963909279207
CD4,117.78823529411744,-3.641481198482811,0.000542986997881028,0.021981040725196008
TAS2R39,-10.967647058823559,3.644768924832991,0.0005425022419232802,0.021981040725196008
IFIT5,-110.28823529411773,3.690940536297082,0.0005427750642313268,0.021981040725196008
RHOG,3268.3323529411737,-3.636958006465058,0.0005479417486453015,0.02211419616569092
SRP9,-1757.25,3.6354704291708573,0.0005522397322767046,0.02215298841441113
ACBD3,-154.31764705882358,3.657942271916317,0.0005517300803817982,0.02215298841441113
TBK1,-213.29411764705878,3.6358954222965982,0.0005597194341487843,0.022385405562131196
DNAJC15,-86.45882352941186,3.6309696962473503,0.0005619817853064205,0.022408390826722677
DGKA,88.83117647058822,-3.6674185718888026,0.0005800081001807808,0.02305792680898326
GPR63,-35.273529411764684,3.7112354111849175,0.0005995652936236946,0.02369353562123636
USP38,-299.0970588235293,3.637726540985375,0.0005992041945890027,0.02369353562123636
SRI,-41.14999999999998,3.6392444143486027,0.0006035222652377382,0.023779135423818064
ZYX,1122.964705882353,-3.618185068649822,0.0006113046584289736,0.02401450667047311
ZNF20,-105.61470588235284,3.6089160955981265,0.0006176908868232774,0.024193804115750672
PARP2,23.52205882352939,-3.602785615094559,0.0006208703048715952,0.02424681149436777
NIPSNAP1,96.1676470588236,-3.590782767289346,0.0006287809166001764,0.024483733168965228
SEPHS2,-80.62647058823518,3.6030932417626103,0.0006335447509588652,0.024525385432162716
NDUFA4,-2793.770588235295,3.5890551734468072,0.000633268248379095,0.024525385432162716
RBM22,-683.7558823529398,3.5866997194372017,0.0006366876935537381,0.024575404636646904
EXOC6,-69.27745098039225,3.616889240491128,0.0006407226505249196,0.024588194663785787
ATP5I,-1150.0132352941182,3.5955971693721365,0.0006404135507784917,0.024588194663785787
ABCB10,-133.52647058823527,3.5845439038569116,0.000644704555789269,0.024598813482097453
DHPS,163.03431372548994,-3.5857942325667485,0.0006435019362147164,0.024598813482097453
PCGF5,-37.9588235294118,3.5803900344040063,0.0006496999710338965,0.024718384571312542
HSH2D,-552.8617647058825,3.60909869355839,0.0006526173032269018,0.02475843586356229
RANGAP1,230.38529411764694,-3.574471199621272,0.0006623196856092434,0.02493140829145564
THRA,14.54313725490195,-3.576421076310879,0.0006628096947494985,0.02493140829145564
PSME3,154.5999999999999,-3.575665577081897,0.0006604795735610205,0.02493140829145564
ABCB7,-83.56470588235288,3.589753143347878,0.0006656404811981964,0.02496715906595947
MKKS,-73.70000000000005,3.5669998678774975,0.0006785342649170374,0.025379092872023726
UBE2L3,80.60882352941178,-3.564096733793188,0.0006844843370013547,0.025451052954620183
STARD3NL,-103.03529411764708,3.563830422584624,0.0006862085372611858,0.025451052954620183
KCNE3,-38.067647058823525,3.5910622610916763,0.0006827528959779307,0.025451052954620183
TMED5,-503.35588235294085,3.556686975234502,0.0007012537569115274,0.025864576067420167
CLEC2B,-180.47941176470601,3.5953765836179605,0.0006997616823949241,0.025864576067420167
ZDHHC17,-141.7647058823528,3.556129172915801,0.0007056544816845497,0.02595479281941122
FAM3A,263.92647058823513,-3.5521579428759673,0.0007109561770256203,0.02607755833852538
PIGT,114.26176470588223,-3.5522594156974154,0.0007189859592531413,0.026227185623525304
EXOSC10,146.50686274509815,-3.5522742782575905,0.0007179568017981031,0.026227185623525304
SETD3,-113.54705882352971,3.5532628535137114,0.0007238766760606954,0.02633324521844908
MYH6,-16.152941176470534,3.5401285748473077,0.0007387922613695895,0.02636529833021798
MAPRE1,640.9352941176471,-3.541975027907212,0.0007348558986032022,0.02636529833021798
EIF5A,639.3823529411766,-3.5742736809480813,0.0007321684257041558,0.02636529833021798
PAIP2,-315.28137254901935,3.541288153599689,0.0007372288608602149,0.02636529833021798
GTDC1,-20.57352941176464,3.5451252307385683,0.0007405292855643018,0.02636529833021798
PRPS1,234.2441176470586,-3.5462409284009313,0.0007328804662218685,0.02636529833021798
ASTE1,78.8352941176471,-3.5399379184980644,0.0007406428887762695,0.02636529833021798
PJA2,-1317.10882352941,3.5614380424347734,0.0007380978974322898,0.02636529833021798
WNT9A,-10.347058823529409,3.543873771116599,0.0007460833500550331,0.0264879538022212
RPS17,-9260.864705882348,3.540541712496252,0.000753936582776296,0.026624388154531005
ADRB2,-364.39411764705915,3.5614610430835962,0.0007521213002397437,0.026624388154531005
ZNF189,-30.266176470588164,3.54381546500789,0.0007571557077582954,0.026667144529481816
SKP2,-61.06470588235294,3.5526056767402716,0.0007628393769363655,0.026796246685082174
SPTAN1,125.25294117647059,-3.536403860085551,0.0007779117825097626,0.02725359537774308
RBM18,-32.238235294117544,3.5235760096215007,0.0007899797186999381,0.027479171723471897
MAGED1,67.72058823529409,-3.523057023432007,0.0007905590901013906,0.027479171723471897
ARL3,27.414705882352962,-3.520639394051627,0.0007886834340277225,0.027479171723471897
MBNL2,-176.41960784313721,3.550169235349003,0.0008040232458310878,0.027874205373747213
SBF1,246.41470588235302,-3.515360161840912,0.0008065465745316989,0.0278888682724789
RPL27A,-6570.873529411761,3.5080836801925903,0.0008204221227734804,0.02822167084504216
CD52,-5787.085294117649,3.5271961449280376,0.0008193432070828848,0.02822167084504216
TCFL5,-100.9382352941177,3.535507255939752,0.0008227182521070342,0.028227527006401035
RANBP3,71.23529411764696,-3.513012433515638,0.0008272069601095253,0.0283083866400368
GLCCI1,-32.53823529411767,3.5158941795393757,0.0008310066395154338,0.028365311463974113
ELF4,386.35882352941235,-3.5026583073839097,0.0008336951198603571,0.028384112311553387
ZNF644,-46.42941176470589,3.5086257407412256,0.0008481618138603467,0.02870948219171431
ZFAND2A,-191.3117647058824,3.516342500360471,0.0008497384019689504,0.02870948219171431
ALS2,-67.77647058823533,3.497536929602296,0.0008482633852607752,0.02870948219171431
CTSS,-880.197058823529,3.4946327409370497,0.0008563835933016615,0.028764776319456266
ING1,-19.02720588235303,3.5054625071446774,0.0008565114104162675,0.028764776319456266
PALLD,-58.04705882352937,3.537315440532409,0.0008578740339286549,0.028764776319456266
PGLYRP2,-9.326470588235338,3.5060606237226764,0.0008628089081628033,0.02880289446223366
ITCH,-62.90294117647056,3.539143797036433,0.0008633492992897271,0.02880289446223366
HSD17B12,-351.79999999999995,3.5207484064592087,0.0008664823704532254,0.0288349697114735
PUS7L,-35.549999999999955,3.490634732415956,0.0008694379660784592,0.028860993283974453
FKBP2,31.299999999999898,-3.4894541014462352,0.0008744860158544988,0.028956172864129763
OTX2,-9.63529411764705,3.5146728992654266,0.0008800335528283181,0.02906737690162788
ITGA3,-60.233823529411836,3.4836111020769955,0.0008844365830472305,0.02914031997444448
KIAA1875,-27.435294117647146,3.4817034454317755,0.0008887706264191353,0.029184113829257886
LRRC8A,48.029411764705856,-3.483579955524222,0.0008901616283212415,0.029184113829257886
MAP4K1,216.56911764705887,-3.4793309826809886,0.0008976155431270163,0.02935600783655301
CUEDC2,142.16470588235256,-3.4883745062042095,0.0009099732807559997,0.029490874855120787
NDUFA1,-2583.658823529411,3.484018983242281,0.0009054723239550268,0.029490874855120787
CTSC,141.5774509803921,-3.47843142251554,0.0009089013693308786,0.029490874855120787
PMAIP1,-208.62941176470588,3.559473840977784,0.0009106234892754574,0.029490874855120787
GADD45G,-34.16764705882355,3.487194456242382,0.0009213652046909469,0.02962200287623824
RBP7,-383.0999999999999,3.492085566709365,0.0009201849655127045,0.02962200287623824
YPEL1,-84.28823529411773,3.5222711486097293,0.0009183730504841979,0.02962200287623824
UBE2A,-115.06911764705887,3.4717606590528702,0.0009305100301822534,0.029843749228888793
SLC30A5,-42.526470588235384,3.4955665348480496,0.0009364237570103322,0.029961047338754675
NUBP1,81.95882352941157,-3.4713059088347995,0.0009476283256377472,0.030246656028408668
ATP5L,-231.48823529411777,3.4653801713078223,0.0009573715027835189,0.030484361664171615
TLE2,36.49705882352936,-3.480915189687164,0.0009614389237620488,0.03054063643471886
MRPS21,-305.54705882352914,3.4828117297272976,0.0009677330942915317,0.03066720769929107
CFL1,2555.547058823531,-3.4509928507206515,0.0009794345186570003,0.03087191484091875
ZNF2,19.794117647058783,-3.451572730602608,0.0009789541234401912,0.03087191484091875
ATG12,-573.8882352941173,3.4690047502917585,0.0009811679517146945,0.03087191484091875
RPL11,-7503.567647058819,3.449495082913852,0.0009879804234769979,0.031012775562476544
CRBN,-362.2352941176473,3.448319971975058,0.0009903371364139652,0.03101343513515243
MTIF3,-204.2647058823527,3.460143235966073,0.0009972084929337091,0.031155139692173626
SNRPA,79.47647058823543,-3.440880009260108,0.001012730991149473,0.0315658265269547
HPS6,327.214705882353,-3.4450657822846167,0.001015783748639186,0.03158683047876138
CMA1,-12.779411764705912,3.4386965849667224,0.001023580903460358,0.03175492344894073
HCFC1,334.3941176470587,-3.435116373525602,0.0010287117180879522,0.031839706743057875
DLEU1,-30.06029411764689,3.4538689182951554,0.0010322009913067028,0.03187340642458232
ANAPC4,-187.43529411764712,3.4322212589715386,0.0010706317587827912,0.03291243703971685
HSBP1,-642.4470588235295,3.4571079399111597,0.001070806808341443,0.03291243703971685
MRPL27,-42.3803921568628,3.437392447112094,0.0010738473747315153,0.03292966614707866
IL15,-79.1058823529412,3.4415015789204917,0.0010929514000851245,0.0330861475055183
RECK,-70.38529411764705,3.4642677949413865,0.0010927113926660903,0.0330861475055183
SLC9A6,-20.425490196078385,3.4176786459977024,0.0010861472495985517,0.0330861475055183
MRPS2,54.779411764705856,-3.424853141587153,0.0010930129881894853,0.0330861475055183
CBFB,-99.63529411764716,3.425597578671167,0.0010853374993182044,0.0330861475055183
AGA,-87.61764705882365,3.415494441482242,0.0010939010961682882,0.0330861475055183
ZZEF1,97.76176470588234,-3.4116275257405997,0.0011071338488120462,0.03341028010119625
WBP2,4701.011764705883,-3.4234799265314035,0.0011096725344550938,0.03341095671767513
PFAS,43.12941176470599,-3.4128514807704624,0.0011126074210998278,0.03342353243747401
HINT1,-2967.8411764705897,3.425011192505071,0.0011198058786497647,0.03352621209377462
SPANXA1,12.020588235294156,-3.4155073056820067,0.0011210753253227844,0.03352621209377462
SF3A2,293.32352941176464,-3.4065612476086655,0.0011386003009050017,0.03374628302548351
SORBS3,16.72254901960781,-3.403758280720209,0.0011369910447595467,0.03374628302548351
ERN1,-84.49558823529406,3.4804668624179067,0.001131257765420545,0.03374628302548351
RMI1,-171.69999999999993,3.4174617123404265,0.0011360968539114605,0.03374628302548351
SNRPD2,-2380.9514705882357,3.4187901139203443,0.0011447321390129586,0.033852457331434445
CD300LG,-20.935294117647004,3.4074553200547197,0.0011563204392800975,0.03411916176169141
RNMT,153.54705882352937,-3.395677769391487,0.0011633554718420468,0.03425062961223658
HLA-F,2098.6352941176474,-3.3923670332192164,0.0011752149160708047,0.03448913513233369
GPR3,-9.891176470588249,3.391506454000295,0.001179248934333446,0.03448913513233369
SFTPC,15.879411764705907,-3.413158275910609,0.001177902014509292,0.03448913513233369
SAG,-10.723529411764702,3.3956229759665244,0.0011935434293667466,0.03480503125763425
ACY1,38.17352941176472,-3.387827410535987,0.0011952925330231373,0.03480503125763425
ANKRD12,-214.22941176470613,3.3867454062552453,0.0012006098974816633,0.03480720135100769
B3GALT1,-30.973529411764673,3.4282519227720565,0.0011993398494592631,0.03480720135100769
IRF2BP1,24.438235294117703,-3.386679044674405,0.001215220546863722,0.035154027061561004
RHBDD2,341.1676470588236,-3.379929970905941,0.0012266053307401549,0.035367910591067094
ACO2,65.21470588235297,-3.391760566577068,0.0012287002920214976,0.035367910591067094
SOCS5,-9.24313725490191,3.386042848794476,0.0012306051132002559,0.035367910591067094
PRPF8,335.3117647058823,-3.378529222812196,0.001238298245814252,0.035512147101342637
TRPV2,157.22647058823497,-3.369145679772499,0.0012627832795898985,0.036136285315505765
USP13,29.579411764705924,-3.37561910338536,0.001281309210827861,0.03645454224270019
RREB1,7.099264705882348,-3.366389269880848,0.0012804379377692689,0.03645454224270019
GNG10,-870.5852941176477,3.3962581941396492,0.0012821412281473858,0.03645454224270019
TCL1B,25.37352941176468,-3.368818394352891,0.0012904043525228935,0.03647501741568414
GLB1,168.4921568627451,-3.3722674606581413,0.001288420852265037,0.03647501741568414
ALCAM,-85.2323529411766,3.3650812027619876,0.001293070841660037,0.03647501741568414
KIF21B,53.09117647058821,-3.368227945406919,0.0012938494654908292,0.03647501741568414
IL2RG,60.2088235294118,-3.3582916827205183,0.0013062226091689038,0.03674581314522183
R3HDM2,32.888235294117635,-3.3575517919560576,0.0013112410766913773,0.03680900426280784
SOCS4,-53.7088235294118,3.355832206870379,0.0013168010742508338,0.03687388116722966
NPAS2,-14.929411764705861,3.3553173431519854,0.0013207840419545973,0.03687388116722966
HYAL1,-6.411764705882348,3.3541796036595195,0.0013231255445223143,0.03687388116722966
CCT7,236.74901960784337,-3.3566368424560014,0.0013246604395819059,0.03687388116722966
VKORC1,300.2161764705884,-3.352453688049708,0.0013307888286177125,0.03696697503428031
FAM96A,-535.2382352941174,3.350645653935967,0.0013381124683795884,0.03709281284998784
NAB1,-137.12941176470588,3.3500717243287323,0.001351406157802274,0.037247539182270334
XAB2,160.8323529411765,-3.385285804282856,0.0013549150041449445,0.037247539182270334
MRPL49,49.66176470588232,-3.347870053138118,0.0013532605079966862,0.037247539182270334
MRPS26,84.03235294117633,-3.3490007038468654,0.0013496113437192717,0.037247539182270334
CHIC2,-633.6294117647053,3.3439165819665213,0.0013657178587054876,0.03746694571878401
CROCC,20.741176470588243,-3.3601160482916588,0.0013906854667440427,0.037872860848570104
VPS4B,-452.1588235294116,3.3477976890224226,0.0013868581490957801,0.037872860848570104
DBP,48.208823529411745,-3.3375529792816616,0.0013919231882890655,0.037872860848570104
WDR7,-19.610294117647015,3.3398527265947497,0.0013890760435353456,0.037872860848570104
CAB39,-1044.0323529411762,3.3494411125246533,0.001397759223586739,0.03789331600431679
UQCRB,-30.02352941176474,3.3437071125542905,0.0014012364933061866,0.03789331600431679
INSIG2,-104.0029411764707,3.341917365726334,0.0014006410835638537,0.03789331600431679
CDYL,-11.247058823529414,3.3344729748855935,0.0014055528090342925,0.037932784956010844
RNGTT,-148.5794117647058,3.335629856595041,0.0014139877263454636,0.03808302034566951
CALML4,-80.01470588235281,3.355584656095777,0.001426927547520773,0.038353732744900455
RPS19BP1,-105.32941176470592,3.348716586908026,0.0014399483356253202,0.03862552323319798
VNN3,-291.33627450980396,3.332576074271653,0.0014498804594808234,0.03881353375198865
ALAD,29.62450980392157,-3.3238846508848594,0.0014576460259700674,0.03894290529744578
DNAJA2,-308.044117647059,3.327031241569778,0.0014683275179612726,0.03908368085017373
SLC10A3,112.19411764705887,-3.320158144821978,0.0014709102901447736,0.03908368085017373
PAICS,82.40000000000015,-3.3193897554606924,0.0014717457768554652,0.03908368085017373
CDC40,-234.31470588235288,3.316416101336132,0.001492999310836371,0.039568951794980704
PRPF38B,-57.7823529411765,3.315220993940211,0.0015121783111864413,0.03999741756162065
FOXR2,-9.120588235294122,3.3136088524215466,0.0015190877299057878,0.040011468420556834
STAG1,-73.0235294117648,3.3111231943917794,0.0015184474418817352,0.040011468420556834
COL15A1,10.352941176470608,-3.3101299987752038,0.0015217496273822262,0.040011468420556834
TRUB2,20.070588235294053,-3.3088864537702114,0.0015248038912239967,0.04001254163571587
TRAM1,-2180.4588235294123,3.306984539924186,0.0015367874436989478,0.040215446501913346
RPS11,-7107.820588235292,3.3053440935342215,0.0015385936754761242,0.040215446501913346
NCL,712.8941176470598,-3.303852828733168,0.0015463702476776922,0.04033930088146247
CTBP1,70.45392156862738,-3.3018899755272426,0.0015549362056371072,0.04048322144794021
LOC284009,11.517647058823542,-3.3038491603485167,0.0015581705719558295,0.04048804081101664
ZMYM1,-63.573529411764696,3.3019969851838797,0.001577730894529382,0.04074565934193667
POLRMT,53.36764705882359,-3.3042342832648437,0.001580359584357387,0.04074565934193667
TMEM39A,-22.93823529411759,3.308970086533776,0.0015750730359122883,0.04074565934193667
TIAF1,282.50294117647036,-3.310158142767753,0.0015800423363018575,0.04074565934193667
MBNL1,-446.7107843137253,3.3145448312151022,0.0015859569724427482,0.040810730000183745
TRIAP1,-94.49705882352953,3.2955719735177413,0.001594284101161435,0.04094565627702424
CACNA1S,13.673529411764719,-3.297437728747005,0.0016004109774656128,0.04101273774021988
